timestamp,pair,direction,confidence,qualityScore,strategy,entryPrice,expiryPrice,won,session,weekday,utcHour,noTradeReason,callWouldWin,putWouldWin
2026-07-15T09:10:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69885,0.69889,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:11:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69887,0.69891,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:12:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.6989,0.69893,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:13:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69889,0.69897,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:14:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69895,0.69898,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:15:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69896,0.69893,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:16:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69894,0.69886,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:17:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69891,0.69879,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:18:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69882,0.69883,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:19:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69883,0.69888,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:20:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69883,0.69894,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:21:00.000Z,AUD/USD,CALL,51,80,Range Extreme Reversion,0.69889,0.69897,true,London,Wed,9,"",,
2026-07-15T09:22:00.000Z,AUD/USD,CALL,56,80,Trend Corridor Breakout,0.69894,0.69898,true,London,Wed,9,"",,
2026-07-15T09:23:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69897,0.69899,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:24:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69896,0.69904,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:25:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69901,0.69909,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:26:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69904,0.6989,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:27:00.000Z,AUD/USD,CALL,53,85,Trend Corridor Breakout,0.69894,0.69881,false,London,Wed,9,"",,
2026-07-15T09:28:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69885,0.69879,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:29:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.6988,0.69875,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:30:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69878,0.69871,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:31:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69873,0.69868,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:32:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69869,0.69861,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:33:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69865,0.69858,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:34:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69859,0.69853,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:35:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69853,0.69862,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:36:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.6986,0.6986,,London,Wed,9,"Insufficient indicator alignment",false,false
2026-07-15T09:37:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69859,0.69863,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:38:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.6986,0.69863,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:39:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69861,0.69855,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:40:00.000Z,AUD/USD,PUT,51,80,Trend Corridor Breakout,0.69859,0.69849,true,London,Wed,9,"",,
2026-07-15T09:41:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69852,0.69863,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:42:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69859,0.69867,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:43:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69863,0.69869,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:44:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69867,0.69874,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:45:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69869,0.69877,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:46:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69875,0.69872,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:47:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69873,0.69876,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:48:00.000Z,AUD/USD,WAIT,0,0,No Setup Detected,0.69875,0.69875,,London,Wed,9,"Insufficient indicator alignment",false,false
2026-07-15T07:21:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40505,1.40516,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:22:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40504,1.40528,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:23:00.000Z,USD/CAD,CALL,53,85,Trend Corridor Breakout,1.40522,1.40534,true,Asian,Wed,7,"",,
2026-07-15T07:24:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40525,1.40553,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:25:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40537,1.40565,,Asian,Wed,7,"Directional confidence too balanced",true,false
2026-07-15T07:26:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40558,1.40571,,Asian,Wed,7,"Directional confidence too balanced",true,false
2026-07-15T07:27:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40564,1.40574,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:28:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40571,1.40566,,Asian,Wed,7,"Insufficient indicator alignment",false,true
2026-07-15T07:29:00.000Z,USD/CAD,PUT,53,95,Trend Corridor Breakout,1.40566,1.40565,true,Asian,Wed,7,"",,
2026-07-15T07:30:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40565,1.40565,,Asian,Wed,7,"Insufficient indicator alignment",false,false
2026-07-15T07:31:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40565,1.40546,,Asian,Wed,7,"Insufficient indicator alignment",false,true
2026-07-15T07:32:00.000Z,USD/CAD,CALL,53,80,Trend Corridor Breakout,1.40548,1.40526,false,Asian,Wed,7,"",,
2026-07-15T07:33:00.000Z,USD/CAD,PUT,54,85,Trend Corridor Breakout,1.40544,1.40511,true,Asian,Wed,7,"",,
2026-07-15T07:34:00.000Z,USD/CAD,PUT,57,85,Trend Corridor Breakout,1.40519,1.40528,false,Asian,Wed,7,"",,
2026-07-15T07:35:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40521,1.40534,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:36:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.4053,1.40533,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:37:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40531,1.40518,,Asian,Wed,7,"Insufficient indicator alignment",false,true
2026-07-15T07:38:00.000Z,USD/CAD,PUT,52,75,Trend Corridor Breakout,1.4052,1.4052,false,Asian,Wed,7,"",,
2026-07-15T07:39:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40521,1.40525,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:40:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40522,1.4052,,Asian,Wed,7,"Insufficient indicator alignment",false,true
2026-07-15T07:41:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.4052,1.40521,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:42:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40518,1.40523,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:43:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40521,1.40512,,Asian,Wed,7,"Insufficient indicator alignment",false,true
2026-07-15T07:44:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40514,1.40518,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:45:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40514,1.40521,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:46:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40516,1.40525,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:47:00.000Z,USD/CAD,CALL,52,85,Trend Corridor Breakout,1.40522,1.40526,true,Asian,Wed,7,"",,
2026-07-15T07:48:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40524,1.40526,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:49:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40523,1.40521,,Asian,Wed,7,"Insufficient indicator alignment",false,true
2026-07-15T07:50:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40522,1.40525,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:51:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40521,1.40533,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:52:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40528,1.40534,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:53:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40531,1.40525,,Asian,Wed,7,"Insufficient indicator alignment",false,true
2026-07-15T07:54:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40525,1.40515,,Asian,Wed,7,"Insufficient indicator alignment",false,true
2026-07-15T07:55:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.4052,1.4051,,Asian,Wed,7,"Insufficient indicator alignment",false,true
2026-07-15T07:56:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40511,1.40524,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:57:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40516,1.40531,,Asian,Wed,7,"Insufficient indicator alignment",true,false
2026-07-15T07:58:00.000Z,USD/CAD,CALL,53,80,Range Extreme Reversion,1.40526,1.40535,true,Asian,Wed,7,"",,
2026-07-15T07:59:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40532,1.40538,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:00:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40534,1.40521,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:01:00.000Z,USD/CAD,PUT,60,75,Range Extreme Reversion,1.40523,1.40505,true,London,Wed,8,"",,
2026-07-15T08:02:00.000Z,USD/CAD,PUT,53,80,Range Extreme Reversion,1.40521,1.40493,true,London,Wed,8,"",,
2026-07-15T08:03:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40497,1.40476,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:04:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40488,1.40465,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:05:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.4047,1.4047,,London,Wed,8,"Insufficient indicator alignment",false,false
2026-07-15T08:06:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40469,1.40491,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:07:00.000Z,USD/CAD,PUT,53,80,Trend Corridor Breakout,1.40477,1.40507,false,London,Wed,8,"",,
2026-07-15T08:08:00.000Z,USD/CAD,PUT,53,80,Trend Corridor Breakout,1.40497,1.40515,false,London,Wed,8,"",,
2026-07-15T08:09:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.4051,1.40514,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:10:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40512,1.40514,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:11:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40511,1.40502,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:12:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40509,1.4052,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:13:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40516,1.40522,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:14:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40519,1.4052,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:15:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40518,1.40523,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:16:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.4052,1.40523,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:17:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40521,1.40525,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:18:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40522,1.40528,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:19:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40526,1.40529,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:20:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40524,1.40535,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:21:00.000Z,USD/CAD,PUT,52,80,Range Extreme Reversion,1.40532,1.40535,false,London,Wed,8,"",,
2026-07-15T08:22:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40532,1.40526,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:23:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40528,1.40533,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:24:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.4053,1.40518,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:25:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40524,1.40501,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:26:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.4051,1.4049,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:27:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40494,1.40504,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:28:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40501,1.40502,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:29:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40499,1.40496,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:30:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40498,1.40505,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:31:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40502,1.40493,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:32:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40498,1.40504,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:33:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40502,1.40498,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:34:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40498,1.40493,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:35:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40494,1.40494,,London,Wed,8,"Insufficient indicator alignment",false,false
2026-07-15T08:36:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40493,1.40506,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:37:00.000Z,USD/CAD,CALL,52,70,Range Extreme Reversion,1.40496,1.40515,true,London,Wed,8,"",,
2026-07-15T08:38:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.4051,1.40522,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:39:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40515,1.40527,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:40:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40521,1.40536,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:41:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.4053,1.40538,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:42:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40535,1.40529,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:43:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40531,1.40535,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:44:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40531,1.40541,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:45:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40537,1.40541,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:46:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40539,1.40545,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:47:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.4054,1.40552,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:48:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40544,1.40558,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:49:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40553,1.40564,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:50:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40559,1.40566,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:51:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40562,1.40569,,London,Wed,8,"Insufficient indicator alignment",true,false
2026-07-15T08:52:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40567,1.40561,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:53:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40564,1.40551,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:54:00.000Z,USD/CAD,CALL,56,85,Trend Corridor Breakout,1.40562,1.40579,true,London,Wed,8,"",,
2026-07-15T08:55:00.000Z,USD/CAD,PUT,52,100,Trend Corridor Breakout,1.40575,1.40571,true,London,Wed,8,"",,
2026-07-15T08:56:00.000Z,USD/CAD,CALL,54,90,Trend Corridor Breakout,1.40572,1.40568,false,London,Wed,8,"",,
2026-07-15T08:57:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40569,1.40563,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:58:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40567,1.40555,,London,Wed,8,"Insufficient indicator alignment",false,true
2026-07-15T08:59:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40558,1.40552,,London,Wed,9,"Directional confidence too balanced",false,true
2026-07-15T09:00:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40554,1.40549,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:01:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.4055,1.40553,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:02:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40549,1.40543,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:03:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40551,1.4056,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:04:00.000Z,USD/CAD,CALL,69,95,Trend Corridor Breakout,1.40557,1.40565,true,London,Wed,9,"",,
2026-07-15T09:05:00.000Z,USD/CAD,CALL,69,90,Trend Corridor Breakout,1.40558,1.4057,true,London,Wed,9,"",,
2026-07-15T09:06:00.000Z,USD/CAD,CALL,69,90,Trend Corridor Breakout,1.40563,1.40576,true,London,Wed,9,"",,
2026-07-15T09:07:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40573,1.4057,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:08:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.4057,1.4057,,London,Wed,9,"Insufficient indicator alignment",false,false
2026-07-15T09:09:00.000Z,USD/CAD,CALL,51,85,Trend Corridor Breakout,1.40568,1.40565,false,London,Wed,9,"",,
2026-07-15T09:10:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40565,1.40558,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:11:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40561,1.40555,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:12:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40556,1.40563,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:13:00.000Z,USD/CAD,CALL,59,90,Trend Corridor Breakout,1.40557,1.40545,false,London,Wed,9,"",,
2026-07-15T09:14:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40547,1.40543,,London,Wed,9,"Directional confidence too balanced",false,true
2026-07-15T09:15:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40544,1.40542,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:16:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40543,1.40543,,London,Wed,9,"Insufficient indicator alignment",false,false
2026-07-15T09:17:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40542,1.40563,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:18:00.000Z,USD/CAD,CALL,68,90,Trend Corridor Breakout,1.40552,1.40571,true,London,Wed,9,"",,
2026-07-15T09:19:00.000Z,USD/CAD,CALL,69,90,Trend Corridor Breakout,1.40567,1.40573,true,London,Wed,9,"",,
2026-07-15T09:20:00.000Z,USD/CAD,CALL,59,85,Trend Corridor Breakout,1.40571,1.40562,false,London,Wed,9,"",,
2026-07-15T09:21:00.000Z,USD/CAD,CALL,54,75,Trend Corridor Breakout,1.40564,1.40552,false,London,Wed,9,"",,
2026-07-15T09:22:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40553,1.40563,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:23:00.000Z,USD/CAD,CALL,61,80,Trend Corridor Breakout,1.40557,1.40564,true,London,Wed,9,"",,
2026-07-15T09:24:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40561,1.40557,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:25:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40558,1.40561,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:26:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40558,1.40568,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:27:00.000Z,USD/CAD,CALL,51,80,Range Extreme Reversion,1.40562,1.40571,true,London,Wed,9,"",,
2026-07-15T09:28:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40568,1.40573,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:29:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40571,1.40568,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:30:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40571,1.40577,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:31:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40575,1.40568,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:32:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40574,1.4059,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:33:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40575,1.40607,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:34:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40599,1.40616,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:35:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40608,1.40589,,London,Wed,9,"Insufficient indicator alignment",false,true
2026-07-15T09:36:00.000Z,USD/CAD,CALL,64,95,Trend Corridor Breakout,1.40593,1.40595,true,London,Wed,9,"",,
2026-07-15T09:37:00.000Z,USD/CAD,CALL,60,95,Trend Corridor Breakout,1.40594,1.40596,true,London,Wed,9,"",,
2026-07-15T09:38:00.000Z,USD/CAD,CALL,59,90,Trend Corridor Breakout,1.40594,1.40587,false,London,Wed,9,"",,
2026-07-15T09:39:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.4059,1.40599,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:40:00.000Z,USD/CAD,CALL,72,95,Trend Corridor Breakout,1.40592,1.40604,true,London,Wed,9,"",,
2026-07-15T09:41:00.000Z,USD/CAD,CALL,69,90,Trend Corridor Breakout,1.406,1.4059,false,London,Wed,9,"",,
2026-07-15T09:42:00.000Z,USD/CAD,CALL,58,80,Trend Corridor Breakout,1.40594,1.40587,false,London,Wed,9,"",,
2026-07-15T09:43:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40588,1.40591,,London,Wed,9,"Insufficient indicator alignment",true,false
2026-07-15T09:44:00.000Z,USD/CAD,CALL,53,85,Trend Corridor Breakout,1.40588,1.40585,false,London,Wed,9,"",,
2026-07-15T09:45:00.000Z,USD/CAD,WAIT,0,0,No Setup Detected,1.40586,1.40577,,London,Wed,9,"Insufficient indicator alignment",false,true
